formtypecd,reportinfoident,receiveddt,filerident,filername,expenddt,expendamount,expenddescr,expendcatcd,payeepersenttypecd,payeenameorganization,payeenamelast,payeenamefirst,payeestreetaddr1,payeestreetaddr2,payeestreetcity,payeestreetstatecd,payeestreetpostalcode,id
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/15/2016,1500.00, Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Buckingham,Dawn,Post Office Box 342524,,Lakeway,TX,78734,2398370
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/15/2016,500.00, Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Perez,Mary Ann,Post Office Box 262432,,Houston,TX,77207,2398651
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/15/2016,500.00, Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Rodriguez,Eddie,Post Office Box 2436,,Austin,TX,78769,2398472
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/15/2016,500.00, Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Rodriguez,Justin,Post Office Box 100153,,San Antonio,TX,78201,2398478
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/15/2016,5000.00,"Campaign Contribution, Speaker of the House",DONATIONS,INDIVIDUAL,,Straus,Joe,Post Office Box 90388,,San Antonio,TX,78209,2398465
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/14/2016,576.28, Food and Beverage - Event expense.,FOOD,ENTITY,Spec's Liquor,,,2410 Smith Street,, Houston,TX,77006,2398459
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/02/2016,1500.00, Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Seliger,Kel,Post Office Box 568,,Amarillo,TX,79105,2398446
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/02/2016,500.00, Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Bohac,Dwayne,Post Office Box 926093,,Houston,TX,77292-6093,2398437
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/01/2016,775.55,Various Candidates,FOOD,ENTITY,The Austin Club,,,110 East 9th Street,,Austin,TX,78701,2398432
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/01/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Laubenberg,Jodie,Post Office Box 1154,,Wylie,TX,75098,2398412
GPAC,100656354,01/11/2017,00015767,The Beer Alliance of Texas Political Action Committee,11/01/2016,1500.00,"Campaign Contribution, Senate",DONATIONS,INDIVIDUAL,,Lucio,Eddie,Post Office Box 5958,,Brownsville,TX,78523,2398400
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/25/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Parker,Tan,Post Office Box 271741,,Flower Mound,TX,75027,2368970
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/25/2016,1000.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Coleman,Garnet,Post Office Box 88140,,Houston,TX,77288,2368932
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/25/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Bonnen,Dennis,122 East Myrtle,,Arlington,TX,77515,2368935
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/25/2016,1000.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Roberts,Kevin,1 E. Greenway Plaza,ste 225,Houston,TX,77046,2368943
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/25/2016,2500.00,Campaign Contribution - Texas Comptroller,DONATIONS,INDIVIDUAL,,Hegar,Glenn,815 - A Brazos,ste 389,Austin,TX,78701,2368954
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/25/2016,1000.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,King,Phil,Post Office Box 1913,,Weatherford,TX,76086,2368962
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/25/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Perez,Mary Ann,Post Office Box 262432,,Houston,TX,77207,2368978
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/25/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Craddick,Tom,2 Lakes Drive,,Midland,TX,79705,2369191
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/25/2016,500.00,Campaign Contribution - Texas Railroad Commissioner,DONATIONS,INDIVIDUAL,,Craddick,Christi,3112 Windsor,Suite A PMB,Austin,TX,78703,2369194
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/24/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,, Johnson,Jarvis,Post Office Box 924346,,Houston,TX,77292,2368926
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/17/2016,2500.00,Contribution to benefit various Democratic candidates,DONATIONS,ENTITY,Texas House Democratic Committee,,,Post Office Box 1925,,Austin,TX,78767,2368922
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/17/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Swanson,Valoree,6046 FM 2920,Ste 619,Spring,TX,77379,2363095
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/17/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,King,Tracy,Post Office Box 418,,Batesville,TX,78829,2363080
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/15/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Kacal,Kyle,1307 Elton Lane,,Austin,TX,78703,2363077
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/14/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Johnson,Eric,Post Office Box 192316,,Dallas,TX,75219,2363070
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/14/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Lucio,Eddie,Post Office Box 2106,,San Benito,TX,78586,2363059
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/14/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Hernandez,Ana,Post Office Box 15538,,Houston,TX,77220,2363051
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/12/2016,5000.00,Campaign Contribution - Speaker of the House,DONATIONS,INDIVIDUAL,,Straus,Joe,1005 Congress Avenue,Ste 910,Austin,TX,78701,2363044
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/12/2016,5000.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Whitmire,John,Post Office Box 7271,,Houston,TX,77248,2363037
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/11/2016,1000.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Uresti,Carlos,924 McCullough,,San Antonio,TX,78215,2363033
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/11/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Nevarez,Poncho,780 E Rio Grande Street,,Eagle Pass,TX,78852,2363028
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Hefner,Cole,Post Office Box 167,,Mt. Pleasant,TX,75456,2363018
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Villalba,Jason,Post Office Box 670368,,Dallas,TX,75367,2369372
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Faircloth,Wayne,Post Office Box 8300,,Galveston,TX,77550,2369365
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Price,Four,Post Office Box 1749,,Amarillo,TX,79105,2369358
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,5000.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Hancock,Kelly,Post Office Box 821349,,North Richland Hills,TX,76182,2369349
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Hunter,Todd,445 Cape Henry Drive,,Corpus Christi,TX,78412,2369339
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,500.00,Campaign Contribution 0 Representative,DONATIONS,INDIVIDUAL,,Springer,Drew,Post Office Box 6,,Muenster,TX,76252,2369334
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,1000.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Huffines,Don,815 Brazos,Ste 701,Austin,TX,78701,2369328
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,1000.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Burton,Konni,Post Office Box 1246,,Colleyville,TX,76034,2369317
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,1000.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Hall,Bob,Post Office Box 62,,Canton,TX,75103,2369297
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,1000.00,Campaign Contribution -Senate,DONATIONS,INDIVIDUAL,,West,Royce,5787South Hampton Road,Ste 440,Dallas,TX,75232,2369291
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Turner,Chris,Post Office Box 182093,,Arlington,TX,76096,2369270
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Button,Angie Chen,Post Office Box 832748,,Richardson,TX,75083,2369243
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,1000.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Taylor,Van,Post Office Box 26176,,Plano,TX,75026,2369231
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Huberty,Dan,1 East Greenway Plaza,Suite 225,Houston,TX,77046,2363022
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/07/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Hughes,Bryan,Post Office Box 450,,Mineola,TX,75773,2362683
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/05/2016,1000.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Rodriguez,Jose,911 Dallas,Suite C,El Paso,TX,79901,2369250
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/05/2016,500.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Estes,Craig,Post Office Box 8287,,Wichita Falls,TX,76307,2369262
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/03/2016,2500.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Creighton,Brandon,2257 North Loop 336,Suite 140-366,Conroe,TX,77304,2369384
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/03/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Romero,Ramon,Post Office Box 181,,Fort Worth,TX,76101,2362680
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/03/2016,1000.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Geren,Charlie,Post Office Box 1440,,Ft. Worth,TX,76101,2369381
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/03/2016,500.00,Campaign Contribution - Repredentative,DONATIONS,INDIVIDUAL,,Darby,Drew,Post Office Box 3284,,San Angelo,TX,76902,2369527
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,10/03/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Koop,Linda,Post Office Box 794042,,Dallas,TX,75379,2362676
GPAC,100648229,10/31/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/30/2016,558.90,Food and Beverage - various candidates,FOOD,ENTITY,The Austin Club,,,110 East 9th Street,,Austin,TX,78701,2369377
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/26/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Travis,For Texas,209 East Main Street,,Nacogdoches,TX,75961,2333669
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/26/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Ashby,Trent,Post Office Box 412,,Lufkin,TX,75902,2333640
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/26/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Lambert,Stan,Post Office Box 3752,,Abilene,TX,79604,2333687
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/26/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Sheets,Kenneth,6333 East Mockingbird Lane,Ste 147,Dallas,TX,75214-2692,2333686
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/26/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Paddie,Chris,Post Office Box 8259,,Marshall,TX,75671,2333670
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/26/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Dale,Tony,1005 Congress Avenue,Suite 910,Austin,TX,78701,2333705
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/22/2016,1000.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Davis,Sarah,4203 Tennyson Street,,Houston,TX,77005,2333636
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/22/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Isacc,Jason,100 Commons Road,Suite 7-125,Dripping Springs,TX,78620,2333638
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/21/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Zerwas,John,Post Office Box 852,,Fulshear,TX,77441,2333696
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/20/2016,5000.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Kuempel,John,902 East College Street,,Seguin,TX,78155,2333694
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/20/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Walle,Armando,Post Office Box 56386,,Houston,TX,77256,2333690
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/20/2016,5000.00,Campaign Contribution - Governor,DONATIONS,INDIVIDUAL,,Abbott,Greg,Post Office Box 142367,,Austin,TX,78714,2333692
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/20/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Schofiled,Mike,1 E. Greenway Plaza,Ste 225,Houston,TX,77046,2333635
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/16/2016,2500.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Huffman,Joan,3375 Westpark Drive,Ste 135,Houston,TX,77005,2333633
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/16/2016,1000.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Nichols,Robert,Post Office Box 2347,,Jacksonville,TX,75766,2333632
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/14/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Metcalf,Will,Post Office Box 545,,Conroe,TX,77301,2333608
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/14/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Wray,John,Post Office Box 574,,Waxahachie,TX,75168,2333613
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/14/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Texans for,Dade,Post Office 848,,Nederland,TX,77627,2333631
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/14/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Lozano,J. M.,727 Arroyo Drive,,Kingsville,TX,78363,2333604
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/14/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Phillips,Larry,1126 South Crockett,,Sherman,TX,75090,2333606
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/14/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Burns,Dewayne,703 Stonelake Drive,,Cleburne,TX,76033,2333607
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/13/2016,2500.00,Campaign Contribution - Senate,DONATIONS,INDIVIDUAL,,Taylor,Larry,Post Office Box 1208,,Friendswood,TX,77549,2333703
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/13/2016,5000.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Thompson,Senfronia,4828 Loop Central Drive,Suite 600,Houston,TX,77081,2333349
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/13/2016,500.00,Campaign Contribution - Representaive,DONATIONS,INDIVIDUAL,,Thierry,Shawn,5100 Westheimer,Suite 200,Houston,TX,77056,2333351
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/13/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Rose,Toni,Post Office Box 41867,,Dallas,TX,75241,2333352
GPAC,100645524,10/04/2016,00015767,The Beer Alliance of Texas Political Action Committee,09/13/2016,500.00,Campaign Contribution - Representative,DONATIONS,INDIVIDUAL,,Vo,Hubert,Post Office Box 2227,,Alief,TX,77411,2333600
